KAIST/TrainData1_2_sub_9	\sin^{2} \theta + \cos^{2} \theta = 1
HAMEX/formulaire027-equation067	e^{\alpha t}\sin \beta t
MathBrush/2009213-137-147	 { 0.9 \mbox { B } } 
MathBrush/200923-1253-197	 o \left ( \sum { \gamma } \right ) 
MfrDB/MfrDB0028	S = \pi {r^{2}}
MathBrush/2009212-952-32	 a x ^ 4 + b x + c = 0 
MathBrush/200923-1553-197	 { z + { \mbox { B } - i } } 
MathBrush/200923-1254-359	 { { \mbox { N } } ^ { H } { m i } } 
MathBrush/2009213-139-71	 { f } ^ { \mbox { k } } \left ( \mbox { w } \right ) 
MathBrush/200926-131-5	 t 
MfrDB/MfrDB1940	\sqrt{x y z} = \sqrt{x} \sqrt{y} \sqrt{z}
KAIST/TrainData2_25_sub_15	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
KAIST/KME2G3_26_sub_74	\int_{\log 3}^0 \frac 1 {e^t + 1} d t
MfrDB/MfrDB1527	x \lt \frac{c - b}{a}
MathBrush/200926-1617-84	 \frac { x } { a + \frac { x } { b - \frac { x } { c } } } 
MathBrush/2009213-137-208	 \int _ { v } ^ { { \mu \mbox { e } } } \mbox { e } dA 
HAMEX/formulaire037-equation007	\lim u_n = 0
MathBrush/200923-131-157	 { - { \mbox { d } \mbox { t } } } 
MathBrush/200924-1312-213	 { y } _ { \mbox { z } } 
expressmatch/70_Fabricio	\cos \theta = \frac{x}{\sqrt{x^2 + y^2}}
KAIST/TrainData2_17_sub_63	\frac{1}{a} F \left( a x + b \right) + C
MathBrush/2009212-1031-143	 \cos I 
KAIST/TrainData2_23_sub_95	\sqrt{1 + \sqrt{2 + \sqrt{3 + \sqrt{4}}}}
HAMEX/formulaire023-equation047	m \leq m-r
KAIST/KME2G3_20_sub_65	[ \frac 2 3 x^{\frac 3 2} ]_0^1
MfrDB/MfrDB3025	\sum_{n = 0}^{\infty} f_{n} ( x )
MathBrush/200923-1251-285	 \sum { \left [ { t + { L - \mbox { G } } } \right ] } 
HAMEX/formulaire037-equation049	Y(u)
HAMEX/formulaire008-equation026	c^2 = (a-b)^2+2ab
expressmatch/91_miguel	\sin \theta = \frac{y}{\sqrt{x^2 + y^2}}
expressmatch/130_alfonso	\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}
HAMEX/formulaire036-equation053	10x^2\sqrt{5+2\sqrt{5}} + 5x - \sqrt{5+2\sqrt{5}}
HAMEX/formulaire022-equation029	\cos x = 1- \frac{x^2}{2} + o(x^3)
KAIST/TrainData2_5_sub_17	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
HAMEX/formulaire008-equation064	u_n=-3 n+1
MathBrush/200926-1617-73	 a ^ { b ^ { c ^ d } } 
HAMEX/formulaire025-equation051	e^{(k)}
MfrDB/MfrDB2493	5 0 ! \cdot n = 4 8 !
expressmatch/107_hirata	a^2 + b^2 = (a+bi)(a-bi)
KAIST/KME2G3_10_sub_35	\log_2 \frac 1 2 + \log_4 \frac 2 4
MfrDB/MfrDB2839	\sqrt{x y z} = \sqrt{x} \sqrt{y} \sqrt{z}
HAMEX/formulaire018-equation045	(196 \times (71 \div 166)) - 36 \neq 65
MfrDB/MfrDB0088	\frac{\frac{1}{2} - \frac{1}{3} + \frac{17}{9}}{32 + 1}
MathBrush/200924-1312-191	 { \sqrt { { o + \mbox { T } } } } ^ { y } 
HAMEX/formulaire022-equation002	u, v, w, x
HAMEX/formulaire023-equation036	akb=-b(y-y_0)
MathBrush/200926-1617-80	 e ^ { \int x ^ 2 d x } 
HAMEX/formulaire024-equation025	150 - ((69 / 77) / 26) \neq -107
KAIST/KME2G3_15_sub_95	\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
expressmatch/81_Nina	A_{2k} = \frac{2RA_k}{2R + \sqrt{4R^2 + A^2_k}}
MathBrush/200923-1254-243	 1 
MfrDB/MfrDB3177	{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}}
HAMEX/formulaire035-equation048	(2n - 1)^2
HAMEX/formulaire011-equation028	\frac{7}{10}
MathBrush/200925-1126-73	 a ^ { b ^ { c ^ d } } 
MathBrush/2009212-952-84	 \frac { x } { a + \frac { x } { b - \frac { x } { c } } } 
MfrDB/MfrDB3047	a_{n} = a_{1} + ( n - 1 ) d
MathBrush/200925-1126-79	 \frac { \frac { \frac { x_4 } { x_3 } } { x_2 } } { x_1 } 
HAMEX/formulaire003-equation005	126 - 48 = 78
MfrDB/MfrDB1528	x \lt \frac{c - b}{a}
HAMEX/formulaire025-equation026	c_i^0
KAIST/KME2G3_27_sub_95	\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
MathBrush/200923-1251-291	 { \frac { n } { o } \sum { \alpha } } 
HAMEX/formulaire011-equation004	f(0,y)
HAMEX/formulaire039-equation062	lh+lk
MathBrush/2009213-137-188	 \mbox { a } 
HAMEX/formulaire013-equation019	\phi_{lr}( r )
MathBrush/200924-1331-270	 { - { { H } ^ { { \mbox { v } - \mbox { a } } } \mbox { bM } } } 
HAMEX/formulaire009-equation016	a^n b^n c^n d^n
HAMEX/formulaire005-equation034	(r_ir_j)^\infty
MathBrush/2009213-139-135	 \mbox { S } 
MfrDB/MfrDB0103	v = ( {a^{2}} - 2 b c ) \sqrt[3]{2}
MfrDB/MfrDB3241	{( 1 + x )^{r}} \geq 1 + r x
expressmatch/90_alfonso	y = r \sin \theta
KAIST/KME1G3_9_sub_22	\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
MathBrush/200924-1312-282	 { \mbox { X } } _ { u } 
HAMEX/formulaire031-equation053	g(x+4)=g(x)
expressmatch/126_leo	| x - \frac{p_n}{q_n} | \leq \frac{1}{q_nq_{n+1}} \lt  \frac{1}{q_n^2}
HAMEX/formulaire018-equation041	r(n) = \sqrt{n}
MfrDB/MfrDB2988	\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MathBrush/200922-1017-18	 a ^ x + b ^ x + \frac { c } { 2 } 
KAIST/TrainData2_2_sub_29	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
MathBrush/200923-1553-177	 { - \left [ { X - C } \right ] } 
MfrDB/MfrDB2186	{a^{2}} + {b^{2}} = {c^{2}}
MathBrush/200923-1251-241	 { m - F } 
HAMEX/formulaire022-equation009	w_{ij} = \frac{1}{n} \sum_{k=1}^p x_i^k x_j^k
MfrDB/MfrDB0732	y = x + 1
HAMEX/formulaire026-equation052	(y,s-1)
HAMEX/formulaire030-equation003	0=\int_a^a f(x) dx= \int_a^c f(x) dx+ \int_c^a f(x) dx
MfrDB/MfrDB1685	( y - 3 ) ( y + 3 ) + y ( y + 3 ) = 0
MfrDB/MfrDB0001	1 + 2
MathBrush/2009212-952-108	 \mbox { C } 
HAMEX/formulaire022-equation006	n=1
HAMEX/formulaire011-equation068	e^{X+Y}-e^{X} e^{Y}
MfrDB/MfrDB3257	\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}}
MathBrush/200924-1312-148	 \left ( { a + 7 } \right ) 
HAMEX/formulaire009-equation036	d = r
HAMEX/formulaire018-equation071	(z^{k+1})
MfrDB/MfrDB2957	| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx
MfrDB/MfrDB0524	a = 1 + 2
HAMEX/formulaire017-equation043	ab + nc = 1
HAMEX/formulaire022-equation024	y^2=x(x-a^p)(x+b^p)
MfrDB/MfrDB3010	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
HAMEX/formulaire023-equation006	x(x(xx)) = (x(xx))x = (xx)(xx)
KAIST/TrainData2_6_sub_17	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
KAIST/TrainData2_4_sub_51	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
MathBrush/200923-131-160	 { \sigma d } 
MathBrush/200922-1017-130	 { \cdots - \int S d \sigma } 
MathBrush/200923-1251-179	 { \mbox { C } } _ { { \mbox { G } } _ { \mbox { A } } } 
MathBrush/200926-1617-239	 \sum { { v \mbox { S } } } 
expressmatch/90_leissi	y = r \sin \theta
MfrDB/MfrDB3440	\int\limits_{0}^{R} \frac{2 x}{1 + {x^{2}}} dx = \log ( 1 + {R^{2}} )
MathBrush/200922-949-96	 { - \alpha } 
HAMEX/formulaire004-equation011	\frac{\sqrt{3}}{4}
HAMEX/formulaire008-equation004	u(c)=\frac{1}{b-a}\int_a^b u(t)dt
MfrDB/MfrDB3296	\int\limits_{0}^{1} \int\limits_{0}^{1} {x^{2}} {y^{2}} dx dy
MathBrush/2009210-947-192	 { { \mbox { z } } ^ { \Delta } \mu } 
MfrDB/MfrDB2296	{2^{x + 1}} - {2^{x}} = 16
MathBrush/200922-949-173	 { { T + \sin { a } ^ { M } } \leq 4.45 } 
HAMEX/formulaire024-equation066	2 \pm \sqrt{2}
MathBrush/2009212-1031-6	 36.4 
expressmatch/80_leo	\frac{1}{r^2} = \frac{1}{(R - m)^2} + \frac{1}{(R + m)^2}
MfrDB/MfrDB3404	\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}
MathBrush/200924-1312-36	 1 + \frac { \sqrt { a ^ 2 + 1 + b } } { 3 } 
MathBrush/200926-131-224	 { \mbox { j } } _ { \mbox { k } } 
MathBrush/200922-949-101	 { { - \mbox { v } } + \frac { L } { j } } 
HAMEX/formulaire022-equation049	po\beta
HAMEX/formulaire037-equation052	u_0 (x)
HAMEX/formulaire018-equation049	e_{t+1}
expressmatch/106_leo	y^4 + y + 1 = 0
expressmatch/91_david	\sin \theta = \frac{y}{\sqrt{x^2 + y^2}}
HAMEX/formulaire030-equation039	e_i(t)
MathBrush/200923-1251-84	 \frac { x } { a + \frac { x } { b - \frac { x } { c } } } 
expressmatch/124_daniel	\sum_{i=1}^k \frac{x^{a_i}}{1-x^{b_i}} = \frac{1}{1-x}
HAMEX/formulaire039-equation019	a_1 a_2 = a_3
HAMEX/formulaire002-equation032	n_1+\ldots+n_j
MathBrush/200926-1617-78	 \frac { x_1 } { \frac { x_2 } { \frac { x_3 } { x_4 } } } 
MathBrush/200922-1017-94	 \int \mbox { I } da 
HAMEX/formulaire012-equation053	X_1 = 10
MathBrush/200922-1017-113	 \mbox { b } 
HAMEX/formulaire037-equation025	19 \pm 71 / ((181 - 108) \times 72)
HAMEX/formulaire030-equation034	b_3t
HAMEX/formulaire023-equation063	f = d^3a_2+3bd^2a_3 = 27i\sqrt{3}
MathBrush/200922-1017-29	 { \mbox { g } { \mbox { i } m } } 
KAIST/TrainData2_8_sub_1	x_{1} + x_{2} = x_{3}
KAIST/KME2G3_29_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
HAMEX/formulaire002-equation051	\frac1{n^{k+2}}
MathBrush/200925-1126-205	 { \left [ 8 \right ] } ^ { u } 
MathBrush/200922-947-9	 \mbox { f } 
HAMEX/formulaire015-equation009	\frac{a^{m+1}}{m+1}
MathBrush/200922-947-175	 \sum { { \sigma + \mbox { S } } } 
MfrDB/MfrDB3491	{( 12 - x )^{2}}
MathBrush/200923-1251-61	 k ^ 3 + 14 k ^ 2 - 132 k + 1789 
MfrDB/MfrDB0073	a ( b + c ) = a b + a c
KAIST/TrainData1_4_sub_7	\tan z = \frac{\sin z}{\cos z}
MfrDB/MfrDB1625	{( a - b - c )^{4}} \geq a b - 4 a
MfrDB/MfrDB2807	x \lt \frac{c - b}{a}
MathBrush/2009213-137-144	 { \mbox { A } } ^ { T } 
KAIST/TrainData2_24_sub_1	x_{1} + x_{2} = x_{3}
HAMEX/formulaire004-equation071	\frac{1}{10}
MathBrush/200924-1331-162	 \left ( \mbox { G } \right ) 
MathBrush/200923-1553-10	 \left [ { \left ( 3.3 \right ) } ^ { { L + e } } \right ] 
KAIST/TrainData2_9_sub_15	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
MathBrush/200922-947-122	 \gamma 
expressmatch/107_david	a^2 + b^2 = (a+bi)(a-bi)
expressmatch/73_rosario	\left| \frac{a x_0 + b y_0 + c}{\sqrt{a^2 + b^2}} \right|
KAIST/TrainData2_12_sub_41	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
HAMEX/formulaire024-equation018	b^3 = \frac{5}{54}
HAMEX/formulaire009-equation009	u_{18}
MathBrush/200923-1253-163	 { \sqrt { \mbox { N } } } ^ { f } 
HAMEX/formulaire025-equation048	7 \times 5 = 7 + 7 + 7 + 7 + 7 = 35
MathBrush/200924-1312-67	 \tan \left ( \frac { \pi } { 4 } \right ) = 1 
HAMEX/formulaire035-equation036	(x-2)
KAIST/TrainData2_23_sub_13	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
MathBrush/2009220-1327-55	 \frac { 1 } { \sin \left ( x \right ) + 1 } 
KAIST/TrainData1_1_sub_5	e^{i \pi} + 1 = 0
HAMEX/formulaire021-equation018	8\times 8=64
MfrDB/MfrDB3261	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
MathBrush/200923-131-185	 1 
MathBrush/200924-1312-65	 \left ( { k + \mbox { M } } \right ) 
HAMEX/formulaire016-equation005	91 / 190 \geq 0
MathBrush/2009210-947-77	 \mbox { j } 
MfrDB/MfrDB0090	\lim_{x \to 0} \frac{\cos x - 1}{x} = 0
MathBrush/200923-1254-212	 \sqrt { { o - \mbox { L } } } 
MfrDB/MfrDB0063	p ( x ) = \sum_{k = 0}^{n} a_{k} {x^{k}}
MfrDB/MfrDB2439	\lim_{n \to \infty} {n^{\frac{1}{n}}} = 1
MathBrush/200923-1254-16	 { - \int t dl } 
HAMEX/formulaire016-equation019	g_{ij} = - a^2(t) \gamma_{ij}
HAMEX/formulaire004-equation073	r_1 + r_2
HAMEX/formulaire015-equation056	\theta = \phi
MathBrush/200923-1251-51	 \mbox { zVT } 
MathBrush/200924-1312-29	 { { q } _ { \mbox { a } } } ^ { { d + \mbox { I } } } \left ( \pi \right ) 
MfrDB/MfrDB1561	{2^{x + 1}} - {2^{x}} = 16
KAIST/TrainData2_12_sub_20	a + b + c + d + e
KAIST/TrainData2_21_sub_51	\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty
HAMEX/formulaire003-equation004	\sum p_i=1
MathBrush/200926-1617-93	 \left ( { S - { \mbox { l } } _ { C } } \right ) 
MathBrush/200922-1017-54	 \log _2 \left ( 2 ^ 5 \right ) = 5 
HAMEX/formulaire026-equation026	n(n^2 + 2)
MfrDB/MfrDB1487	s = s_{0} t + \frac{1}{2} a {t^{2}}
HAMEX/formulaire009-equation015	15 \pm (12 - 10 - 29) \div 161
MfrDB/MfrDB1228	{e^{i \pi}} + 1 = 0
MfrDB/MfrDB1289	\lim_{n \to \infty} x_{n} = L
MfrDB/MfrDB1821	{3^{2}} - 1 = 8
MfrDB/MfrDB2406	e = m {c^{2}}
HAMEX/formulaire037-equation026	a_\gamma b^\gamma = \sum_{i=1}^n a_ib^i
MathBrush/2009210-947-135	 \frac { { R + \mbox { i } } } { \left [ j \right ] } 
KAIST/KME2G3_22_sub_35	\log_2 \frac 1 2 + \log_4 \frac 2 4
HAMEX/formulaire034-equation015	125 + (30 + (34 \div 134)) \leq 155
MfrDB/MfrDB2379	1234 + 5678 \gt 90
MathBrush/200923-1556-179	 { - \sum { 0 } } 
KAIST/TrainData2_9_sub_9	\sqrt{b^{2} - 4 a c}
MfrDB/MfrDB1945	\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{2}}}
expressmatch/80_jorge	\frac{1}{r^2} = \frac{1}{(R - m)^2} + \frac{1}{(R + m)^2}
MfrDB/MfrDB1094	f ( x ) = {x^{2}}
HAMEX/formulaire023-equation058	\pi(\sqrt{n})
KAIST/KME2G3_13_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
MathBrush/200925-1126-110	 \mbox { L } \left ( E \right ) 
MfrDB/MfrDB2900	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MathBrush/200924-1331-220	 t 
MfrDB/MfrDB1253	{2^{x + 1}} - {2^{x}} = 16
HAMEX/formulaire009-equation034	y^5 + py + q
MfrDB/MfrDB3045	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
expressmatch/90_mijail	y = r \sin \theta
MfrDB/MfrDB2959	\sum_{n = 0}^{\infty} f_{n} ( x )
KAIST/TrainData1_1_sub_19	x = \frac{- b \pm \sqrt{b^{2} - 4 a c}}{2 a}
KAIST/TrainData2_20_sub_43	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
HAMEX/formulaire024-equation027	t_0 = \frac{x_0}{c}
MfrDB/MfrDB1694	a_{n} = a_{1} + ( n - 1 ) d
MathBrush/200923-131-168	 { b } ^ { m } 
MfrDB/MfrDB3201	\lim_{x \to c} f ( x ) = f ( c )
HAMEX/formulaire036-equation038	\frac{1}{g}
expressmatch/81_david	A_{2k} = \frac{2RA_k}{2R + \sqrt{4R^2 + A^2_k}}
MathBrush/200922-1017-56	 2 \alpha + 3 \sqrt { \beta } 
HAMEX/formulaire011-equation073	f(0)=0
MathBrush/200924-1331-267	 \sum { { \cdots + d } } 
KAIST/TrainData2_6_sub_61	\int \left( 2^{x} - 3 e^{x} \right) d x
HAMEX/formulaire007-equation031	bd=Y
expressmatch/105_carlos	\frac{b^2c^2 -4b^3d -4ac^3 +18abcd -27a^2d^2}{a^4}
MfrDB/MfrDB1783	1234 + 5678 \gt 90
MathBrush/200922-947-46	 \left ( \int t dd \right ) 
KAIST/KME2G3_17_sub_30	\sum_{i = 2 n + 3 m}^{1 0} i x
KAIST/KME2G3_4_sub_81	\pi \int_c^d \{ g ( y ) \}^2 d y
HAMEX/formulaire018-equation072	0\leq q_2
HAMEX/formulaire018-equation007	t^\frac{2}{3}
KAIST/TrainData1_2_sub_15	F_{n} = F_{n - 1} + F_{n - 2}
MfrDB/MfrDB3428	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
KAIST/TrainData2_2_sub_39	\sin x - \sin y - \sin \left( x - y \right)
KAIST/KME1G3_11_sub_21	A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
MfrDB/MfrDB0019	h ( x , y ) = 2 {x^{2}} y - {y^{3}}
MathBrush/2009213-137-37	 13 + \pi r ^ 2 
MfrDB/MfrDB2162	\cos^{3} y = \frac{1}{4} ( \cos 3 y + 3 \cos y )
MathBrush/200923-1253-167	 \sqrt { \int \sqrt { \mbox { n } } dL } 
KAIST/TrainData2_12_sub_63	\frac{1}{a} F \left( a x + b \right) + C
MathBrush/2009212-1031-34	 { \mbox { e } - { i e } } 
MfrDB/MfrDB2496	( y - 3 ) ( y + 3 ) + y ( y + 3 ) = 0
HAMEX/formulaire006-equation044	f(x) = \frac{\sqrt x - 2}{x - 4} = \frac{u-2}{u^2 - 4}
MathBrush/200922-949-43	 \frac { \pi r ^ 2 h } { 3 } 
MathBrush/200922-1017-67	 \tan \left ( \frac { \pi } { 4 } \right ) = 1 
MathBrush/200923-1253-95	 \frac { z } { { \mbox { i } } _ { \mbox { m } } } 
HAMEX/formulaire037-equation063	n^2 + 1
HAMEX/formulaire007-equation052	w^5 = 1 - w
MathBrush/200922-949-180	 a 
HAMEX/formulaire003-equation061	2 {k} {\pi}
HAMEX/formulaire001-equation041	b_{n}-a_{n}
MathBrush/200926-131-101	 \mbox { k } 
MathBrush/2009210-947-196	 { { y - 7 } \geq 2 } 
HAMEX/formulaire001-equation072	a_n=o(b_n)
HAMEX/formulaire003-equation007	x^2 + y^2 + z^2 + w^2= a^2
HAMEX/formulaire030-equation065	24 \pm ((56 / 110) - (54 / 144)) - (22 + 104 + 30 - 77)
expressmatch/126_Nina	| x - \frac{p_n}{q_n} | \leq \frac{1}{q_nq_{n+1}} \lt  \frac{1}{q_n^2}
KAIST/TrainData2_8_sub_46	\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1}
KAIST/KME1G3_2_sub_21	A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
MfrDB/MfrDB2007	\frac{( x + 3 ) ( x - 5 )}{3 ( x - 1 )} \gt 0
MathBrush/200922-949-137	 { n } _ { \mbox { eH } } 
MathBrush/2009213-137-18	 a ^ x + b ^ x + \frac { c } { 2 } 
MathBrush/200923-1253-216	 \mbox { pM } \left ( { - { \mbox { V } } ^ { \mbox { d } } } \right ) 
MathBrush/2009213-137-52	 \mbox { z } 
MfrDB/MfrDB3468	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
HAMEX/formulaire039-equation070	94 \times (11 / 146) = 7.08
HAMEX/formulaire014-equation032	\frac{p\pi}{q}
MathBrush/200924-1312-273	 { \frac { { \mbox { j } \left ( \mbox { s } \right ) - \sum { \mbox { X } } } } { { S } _ { { X } _ { f } } } \sum { \mbox { F } } } 
MfrDB/MfrDB3847	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
HAMEX/formulaire031-equation068	2 + 2 = 4
KAIST/TrainData2_16_sub_1	x_{1} + x_{2} = x_{3}
HAMEX/formulaire032-equation015	((198 / 159) + (163 / 135)) - ((135 \times 107) / (154 / 16)) \leq -1497
expressmatch/109_silas	\sqrt[x]{\frac{a}{b}} = \frac{\sqrt[x]{a}}{\sqrt[x]{b}}
HAMEX/formulaire007-equation063	s^{-1}
MathBrush/200922-1017-148	 j 
MfrDB/MfrDB2440	\lim_{x \to 0} \frac{1 - \cos x}{x} = 0
HAMEX/formulaire029-equation060	130 \pm ((115 \div 148) - (140 + 60)) \times ((177 - 179) - (170 \div 75))
MfrDB/MfrDB1778	{3^{2}} - 1 = 8
HAMEX/formulaire023-equation046	a+b+c=0
KAIST/KME1G3_4_sub_21	A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
MathBrush/200924-1312-10	 \left [ c \right ] 
expressmatch/94_jorge	"\frac{a}{\sin A} = \frac{b}{\sin B} = \frac{c}{\sin C}
"
HAMEX/formulaire038-equation057	a = 0,1
MathBrush/200926-131-31	 \frac { - b - \sqrt { b ^ 2 - 4 a c } } { 2 a } 
expressmatch/65_Frank	x = r \cos \theta
expressmatch/80_carlos	\frac{1}{r^2} = \frac{1}{(R - m)^2} + \frac{1}{(R + m)^2}
KAIST/TrainData2_1_sub_9	\sqrt{b^{2} - 4 a c}
HAMEX/formulaire033-equation049	(x_2, y_2, z_2, t_2)
MfrDB/MfrDB2958	{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}}
MathBrush/200923-131-201	 \frac { \mbox { j } } { \mbox { u } } 
MfrDB/MfrDB3820	A ( x ) = \frac{1}{x} + \frac{1}{{x^{2}}} + B ( x )
MathBrush/200922-1017-33	 { \mbox { t } + { \mbox { Y } } _ { d } } 
KAIST/TrainData2_5_sub_73	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
KAIST/TrainData2_20_sub_39	\sin x - \sin y - \sin \left( x - y \right)
HAMEX/formulaire003-equation011	10^{64}
HAMEX/formulaire014-equation043	k_1 = \sqrt{\frac{2}{3}}
HAMEX/formulaire010-equation018	1 \times 7 \times 13 \times 19 = 1729
MathBrush/200922-949-144	 { 6.1 \sum { \mbox { e } } } 
HAMEX/formulaire039-equation041	e^{i \theta}=\cos (\theta) + i \sin (\theta)
expressmatch/101_rosario	S = \Bigg( \sum_{i=1}^{n} \theta_i - (n-2)\pi \Bigg)r^2
MathBrush/200924-1331-47	 \mbox { t } 
MathBrush/200923-131-307	 33 
MfrDB/MfrDB1001	c = 10
MathBrush/200923-1251-83	 \mbox { v } 
MathBrush/200922-949-156	 { \sin } ^ { \mbox { A } } j 
HAMEX/formulaire030-equation024	x(t_f)
MathBrush/2009210-947-37	 13 + \pi r ^ 2 
MfrDB/MfrDB3474	( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} )
expressmatch/116_rosario	x = \frac{-b \pm \sqrt{b^2 -4ac}}{2a}
MfrDB/MfrDB3271	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MfrDB/MfrDB0328	4 + 2
MathBrush/200923-1253-257	 9.9 
MathBrush/200923-1253-236	 \left [ { \mbox { A } } _ { \mbox { g } } \right ] 
HAMEX/formulaire007-equation006	x^{\frac{1}{2} (1 + \frac{1}{2^2}) (1 + \frac{1}{2^4}) (1 + \frac{1}{2^8})}
expressmatch/85_edwin	\Bigg(a\frac{1-t^2}{1+t^2},\frac{2bt}{1+t^2}\Bigg)
HAMEX/formulaire035-equation007	\lim_{x \rightarrow - \infty}\frac{f(x)}{x} = a
HAMEX/formulaire005-equation068	x^4 - 4x^3\sqrt{2} + 2x^2 + 4x\sqrt{2}+ 1
MfrDB/MfrDB1547	\frac{5}{x + 1} + \frac{5}{{x^{2}} + x}
MathBrush/200924-1312-62	 \left ( \sin \left ( x \right ) ^ 2 + 3 \cos \left ( x \right ) ^ 2 \right ) ^ 4 
KAIST/KME2G3_25_sub_74	\int_{\log 3}^0 \frac 1 {e^t + 1} d t
expressmatch/79_daniel	p = \sqrt{a^2 + b^2 - 2ab \cos A}
MathBrush/200923-1553-252	 \int ^ { V } _ { A \left ( \mbox { X } \right ) } \sum { c } dy 
HAMEX/formulaire031-equation056	x_1(y)
MfrDB/MfrDB0555	2 + 2 = 4
KAIST/TrainData1_2_sub_28	\left( z^{\frac{n}{2}} + y^{\frac{n}{2}} \right) \left( z^{\frac{n}{2}} - y^{\frac{n}{2}} \right) = x
MathBrush/200926-131-245	 \int { \mbox { B } } _ { i } dm 
MfrDB/MfrDB0699	1 + 1 = 2
HAMEX/formulaire032-equation058	\frac{n_2}{n_1}=1
MathBrush/200923-1251-44	 \sin \left ( \frac { \pi } { 4 } \right ) = \frac { 1 } { \sqrt { 2 } } 
MathBrush/200923-1553-167	 X 
MathBrush/200923-131-150	 \mbox { tN } 
MfrDB/MfrDB3306	\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c
expressmatch/109_daniel	\sqrt[x]{\frac{a}{b}} = \frac{\sqrt[x]{a}}{\sqrt[x]{b}}
MathBrush/200924-1312-209	 { \left [ H \right ] - { l - \mbox { B } } } 
MfrDB/MfrDB3150	m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a )
MathBrush/2009212-1031-94	 \mbox { oo } 
HAMEX/formulaire014-equation049	(1-u)
KAIST/TrainData2_17_sub_98	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
expressmatch/92_miguel	y = \frac{x\prime\sin\theta+y\prime\sin(w\prime+\theta)}{\sin w}
MathBrush/2009210-947-5	 { { - I } - { w - \mbox { n } } } 
MathBrush/2009212-952-76	 g 
HAMEX/formulaire028-equation050	78 \pm 53 - 161
KAIST/KME1G3_7_sub_22	\lim_{x \rightarrow \infty} \int_0^x e^{- y^2} d y = \frac {\sqrt \pi} 2
HAMEX/formulaire030-equation009	h(y)=1
HAMEX/formulaire013-equation069	f(x,y,z)
MathBrush/200922-947-131	 { \sin } ^ { \mbox { A } } j 
HAMEX/formulaire036-equation048	\sum_{i=1}^5 d_i^2=24
HAMEX/formulaire039-equation067	a^{m}\times a^{n}=a^{m+n}
